is_btc,is_eth,is_btc_lower,is_btc_upper,cointegrated,johansen_trace,johansen_crit_5pct,alpha_btc,alpha_eth,sampling_interval_ms
0.8594483961454277,0.14055160385457233,0.7377965779783293,0.981100214312526,True,18.10719539566729,15.4943,0.00024202791206491837,0.0021954413325113624,5000
0.23568833136866557,0.7643116686313345,0.048196729910757324,0.42317993282657385,False,12.538114216406191,15.4943,-0.003350787175256328,-0.0014672618141357222,10000
0.2591212855688784,0.7408787144311215,0.04674435411537615,0.47149821702238065,False,15.064272449614949,15.4943,-0.004217286410127018,-0.004402948070677519,30000
